goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
BenchmarkOperations/PrometheusCRD/Update-10                         	    1122	   1065798 ns/op	  316882 B/op	    6907 allocs/op
BenchmarkOperations/PrometheusCRD/Update-10                         	    1146	   1060555 ns/op	  316961 B/op	    6908 allocs/op
BenchmarkOperations/PrometheusCRD/UpdateVersion-10                  	     738	   1628942 ns/op	  421958 B/op	   10038 allocs/op
BenchmarkOperations/PrometheusCRD/UpdateVersion-10                  	     729	   1631507 ns/op	  421999 B/op	   10039 allocs/op
BenchmarkOperations/apiresourceimport/Create-10                     	     604	   1980050 ns/op	  675467 B/op	   15344 allocs/op
BenchmarkOperations/apiresourceimport/Create-10                     	     604	   1982246 ns/op	  675429 B/op	   15344 allocs/op
BenchmarkOperations/apiresourceimport/Apply-10                      	     219	   5425967 ns/op	 1937937 B/op	   43013 allocs/op
BenchmarkOperations/apiresourceimport/Apply-10                      	     216	   5412479 ns/op	 1937308 B/op	   43007 allocs/op
BenchmarkOperations/apiresourceimport/ApplyTwice-10                 	     100	  10863954 ns/op	 3645009 B/op	   83896 allocs/op
BenchmarkOperations/apiresourceimport/ApplyTwice-10                 	     100	  10842807 ns/op	 3643710 B/op	   83882 allocs/op
BenchmarkOperations/apiresourceimport/ApplyTwiceNoCompare-10        	     100	  10475564 ns/op	 3559559 B/op	   81822 allocs/op
BenchmarkOperations/apiresourceimport/ApplyTwiceNoCompare-10        	     100	  10134505 ns/op	 3558211 B/op	   81807 allocs/op
BenchmarkOperations/apiresourceimport/Update-10                     	     385	   3177365 ns/op	 1012827 B/op	   26294 allocs/op
BenchmarkOperations/apiresourceimport/Update-10                     	     368	   3295382 ns/op	 1012822 B/op	   26294 allocs/op
BenchmarkOperations/apiresourceimport/UpdateVersion-10              	     259	   4480468 ns/op	 1347743 B/op	   37201 allocs/op
BenchmarkOperations/apiresourceimport/UpdateVersion-10              	     273	   4343301 ns/op	 1347741 B/op	   37201 allocs/op
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/merge	160.064s
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/schema	0.288s
?   	sigs.k8s.io/structured-merge-diff/v6/smd	[no test files]
goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/typed
cpu: Apple M1 Pro
BenchmarkConvertUnstructured/Pod/From-10    	   61456	     19458 ns/op	    5035 B/op	     174 allocs/op
BenchmarkConvertUnstructured/Pod/From-10    	   61550	     19424 ns/op	    5035 B/op	     174 allocs/op
BenchmarkConvertUnstructured/Pod/To-10      	1000000000	         0.0000001 ns/op	       0 B/op	       0 allocs/op
BenchmarkConvertUnstructured/Pod/To-10      	1000000000	         0.0000001 ns/op	       0 B/op	       0 allocs/op
BenchmarkConvertUnstructured/Node/From-10   	   28465	     42401 ns/op	   14613 B/op	     462 allocs/op
BenchmarkConvertUnstructured/Node/From-10   	   27834	     42237 ns/op	   14612 B/op	     462 allocs/op
BenchmarkConvertUnstructured/Node/To-10     	1000000000	         0.0000000 ns/op	       0 B/op	       0 allocs/op
BenchmarkConvertUnstructured/Node/To-10     	1000000000	         0.0000000 ns/op	       0 B/op	       0 allocs/op
BenchmarkConvertUnstructured/Endpoints/From-10         	    1346	    885605 ns/op	  203526 B/op	    6070 allocs/op
BenchmarkConvertUnstructured/Endpoints/From-10         	    1366	    878386 ns/op	  203502 B/op	    6069 allocs/op
BenchmarkConvertUnstructured/Endpoints/To-10           	1000000000	         0.0000001 ns/op	       0 B/op	       0 allocs/op
BenchmarkConvertUnstructured/Endpoints/To-10           	1000000000	         0.0000000 ns/op	       0 B/op	       0 allocs/op
BenchmarkConvertUnstructured/CustomResourceDefinition/From-10    	    3955	    295739 ns/op	   58620 B/op	    2095 allocs/op
BenchmarkConvertUnstructured/CustomResourceDefinition/From-10    	    3924	    293285 ns/op	   58616 B/op	    2095 allocs/op
BenchmarkConvertUnstructured/CustomResourceDefinition/To-10      	1000000000	         0.0000000 ns/op	       0 B/op	       0 allocs/op
BenchmarkConvertUnstructured/CustomResourceDefinition/To-10      	1000000000	         0.0000000 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateStructured/struct-10                            	  119871	      9780 ns/op	    2833 B/op	      90 allocs/op
BenchmarkValidateStructured/struct-10                            	  121582	      9881 ns/op	    2833 B/op	      90 allocs/op
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/typed	13.953s
--- FAIL: TestTypeReflectEntryOf (0.00s)
    --- FAIL: TestTypeReflectEntryOf/StructWith*StringFieldOmitzero (0.00s)
        reflectcache_test.go:272: wanted omitzero=false, got omitzero=true
    --- FAIL: TestTypeReflectEntryOf/StructWith*CustomFieldOmitzero (0.00s)
        reflectcache_test.go:272: wanted omitzero=false, got omitzero=true
FAIL
exit status 1
FAIL	sigs.k8s.io/structured-merge-diff/v6/value	0.247s
FAIL
